url,label
http://t.co/apple-confirm-401,2
https://dropbox.com/about,0
http://steam-update-center.com/recover/session,1
https://stanford.edu/help,0
https://google-support-service.com/secure/user,1
https://mit.edu,0
http://secure-signin@evil-steam.xyz/login,2
https://slack.com/docs,0
http://tinyurl.com/steam-billing-975,2
https://steam-recover-center.com/signin/check,1
http://116.171.133.93/alert/free,2
https://mozilla.org/about,0
https://nytimes.com,0
https://netflix-support-notice.com/recover/check,1
http://secure-verify@evil-netflix.gq/login,2
http://google-billing-center.com/signin/session,1
http://ow.ly/apple-alert-104,2
https://microsoft-billing-center.com/confirm/session,1
http://python.org/about,0
http://t.co/bankofamerica-confirm-865,2
http://114.157.187.106/update/free,2
https://icloud-update-notice.com/signin/check,1
http://google-billing-notice.com/support/account,1
http://linkedin.com/about,0
https://slack.com/products,0
http://222.36.241.228/alert/free,2
https://icloud-recover-portal.com/billing/user,1
https://paypal-update-service.com/alert/account,1
http://chase.security-check.live/recover/update,2
http://secure-signin@evil-amazon.live/login,2
http://steam.verify-user.ru/signin/now,2
http://73.209.131.49/update/free,2
https://microsoft-verify-notice.com/login/check,1
http://secure-secure@evil-google.live/login,2
http://tinyurl.com/google-recover-369,2
http://bankofamerica-signin-service.com/support/user,1
http://netflix-recover-portal.com/login/account,1
http://amazon-signin-notice.com/secure/user,1
http://netflix.verify-user.su/alert/now,2
http://google.verify-user.ru/secure/now,2
https://netflix-verify-service.com/update/user,1
https://nytimes.com,0
http://250.80.44.71/update/free,2
https://python.org/contact,0
http://secure-recover@evil-microsoft.work/login,2
https://steam-recover-service.com/recover/user,1
https://paypal-verify-service.com/recover/check,1
https://microsoft.com/contact,0
http://icloud-login-service.com/recover/check,1
http://google-support-notice.com/login/account,1
http://steam-support-center.com/verify/account,1
https://stackoverflow.com/docs,0
http://icloud-billing-notice.com/login/session,1
https://github.com/about,0
http://secure-verify@evil-bankofamerica.ml/login,2
https://chase-support-portal.com/recover/check,1
http://secure-support@evil-apple.work/login,2
https://netflix-verify-center.com/recover/account,1
https://bbc.com/help,0
http://nytimes.com/help,0
https://bbc.com/about,0
http://netflix-secure-notice.com/verify/check,1
http://secure-verify@evil-microsoft.tk/login,2
http://google-billing-service.com/update/check,1
http://paypal-alert-notice.com/signin/account,1
http://179.235.161.177/alert/free,2
https://google-confirm-notice.com/support/check,1
http://paypal.security-check.work/signin/update,2
http://mit.edu,0
http://amazon-signin-notice.com/verify/check,1
http://chase-alert-center.com/billing/check,1
https://stackoverflow.com/help,0
https://apple.com/docs,0
https://notion.so/docs,0
https://mit.edu/about,0
http://secure-signin@evil-amazon.click/login,2
https://apple-confirm-center.com/verify/account,1
http://amazon-recover-portal.com/billing/user,1
https://stackoverflow.com/about,0
http://bit.ly/paypal-confirm-778,2
http://is.gd/bankofamerica-alert-423,2
https://bbc.com,0
http://steam-update-service.com/alert/check,1
https://icloud-login-center.com/recover/check,1
https://paypal-recover-notice.com/signin/account,1
http://42.199.2.206/support/free,2
http://apple.verify-user.ru/login/now,2
https://chase-signin-center.com/secure/user,1
https://amazon.com/docs,0
http://paypal-support-portal.com/billing/check,1
http://google-support-notice.com/confirm/user,1
http://netflix-update-service.com/secure/check,1
http://netflix.verify-user.cn/verify/now,2
https://google.com,0
http://chase.verify-user.ru/support/now,2
http://paypal.security-check.live/login/update,2
http://is.gd/paypal-signin-653,2
https://slack.com/help,0
https://apple-billing-service.com/update/account,1
https://openai.com/contact,0
http://181.140.134.149/billing/free,2
https://icloud-recover-center.com/alert/check,1
https://netflix-confirm-center.com/recover/session,1
https://mozilla.org,0
https://paypal-confirm-service.com/alert/account,1
http://icloud-support-portal.com/login/session,1
https://amazon-login-center.com/confirm/session,1
https://stanford.edu/contact,0
https://openai.com/products,0
http://120.31.184.143/alert/free,2
http://python.org/docs,0
https://mit.edu/products,0
http://google-login-center.com/recover/check,1
http://33.82.68.162/update/free,2
http://github.com/products,0
http://microsoft-recover-service.com/secure/account,1
https://bankofamerica-recover-service.com/verify/check,1
http://194.212.23.238/billing/free,2
http://tinyurl.com/microsoft-verify-858,2
http://steam-billing-center.com/billing/session,1
http://apple-verify-notice.com/secure/account,1
https://github.com/about,0
http://chase-verify-notice.com/verify/account,1
http://chase-signin-service.com/support/user,1
http://193.251.164.62/secure/free,2
https://dropbox.com/products,0
http://bankofamerica.security-check.top/billing/update,2
https://slack.com/docs,0
https://amazon-secure-center.com/confirm/account,1
https://python.org,0
http://165.80.240.219/login/free,2
http://netflix.security-check.tk/confirm/update,2
http://amazon.verify-user.ru/update/now,2
http://bankofamerica.security-check.xyz/verify/update,2
https://mozilla.org,0
https://microsoft-verify-portal.com/login/check,1
http://bankofamerica.security-check.click/confirm/update,2
https://apple-login-service.com/confirm/account,1
https://github.com/docs,0
http://khanacademy.org/docs,0
https://google.com/help,0
http://icloud.security-check.click/support/update,2
https://netflix-signin-center.com/alert/account,1
http://steam.security-check.ru/support/update,2
http://google-billing-service.com/secure/check,1
https://youtube.com/docs,0
http://amazon-login-portal.com/update/session,1
http://secure-signin@evil-bankofamerica.live/login,2
https://icloud-verify-service.com/billing/user,1
https://youtube.com/about,0
http://tinyurl.com/google-billing-890,2
http://google-confirm-service.com/billing/session,1
http://ow.ly/google-verify-720,2
https://icloud-verify-center.com/confirm/check,1
http://secure-support@evil-bankofamerica.site/login,2
https://linkedin.com/docs,0
http://secure-billing@evil-steam.live/login,2
http://209.89.20.219/login/free,2
https://google.com/docs,0
http://175.15.123.96/recover/free,2
https://paypal-billing-service.com/verify/account,1
http://chase-billing-notice.com/signin/session,1
http://icloud-update-notice.com/recover/session,1
https://python.org/about,0
http://chase-signin-service.com/billing/check,1
http://netflix.com/docs,0
https://mit.edu,0
http://is.gd/bankofamerica-billing-700,2
http://amazon-support-service.com/support/check,1
https://python.org/products,0
http://paypal.verify-user.cn/signin/now,2
http://7.195.74.14/signin/free,2
http://secure-verify@evil-apple.click/login,2
http://paypal.verify-user.su/support/now,2
https://chase-billing-notice.com/secure/session,1
http://wikipedia.org,0
http://icloud-recover-portal.com/signin/account,1
http://secure-signin@evil-google.work/login,2
http://amazon-verify-center.com/verify/check,1
https://harvard.edu,0
http://netflix-billing-portal.com/confirm/check,1
http://steam-signin-service.com/secure/account,1
http://221.66.247.236/support/free,2
https://apple-support-service.com/secure/user,1
http://paypal-verify-center.com/alert/user,1
http://secure-alert@evil-chase.ml/login,2
http://paypal-verify-service.com/recover/account,1
https://dropbox.com,0
http://icloud-signin-center.com/update/check,1
http://apple.security-check.click/confirm/update,2
https://mit.edu/products,0
http://steam-recover-portal.com/recover/check,1
https://icloud-verify-notice.com/alert/session,1
http://142.221.247.237/signin/free,2
http://notion.so/products,0
https://apple.com/help,0
http://t.co/netflix-billing-561,2
http://nytimes.com/docs,0
http://secure-confirm@evil-google.ru/login,2
http://google-support-service.com/recover/session,1
http://137.3.32.194/recover/free,2
https://github.com/help,0
http://chase-alert-portal.com/confirm/session,1
https://steam-secure-notice.com/billing/session,1
https://khanacademy.org/products,0
https://microsoft-login-notice.com/login/user,1
http://is.gd/amazon-update-235,2
http://google-alert-center.com/alert/user,1
https://amazon-signin-portal.com/secure/account,1
http://netflix-update-notice.com/recover/session,1
http://icloud-signin-portal.com/confirm/session,1
https://chase-support-center.com/verify/session,1
http://secure-confirm@evil-steam.gq/login,2
https://mozilla.org/docs,0
http://45.141.206.37/alert/free,2
http://apple.security-check.gq/login/update,2
http://steam-recover-portal.com/secure/account,1
http://secure-signin@evil-paypal.live/login,2
https://netflix-billing-center.com/alert/account,1
http://cloudflare.com/products,0
http://netflix.com/products,0
http://4.128.103.159/signin/free,2
http://netflix.verify-user.ru/alert/now,2
http://netflix-signin-portal.com/recover/check,1
http://amazon.com/about,0
https://google.com,0
http://amazon.verify-user.ru/login/now,2
http://bankofamerica-support-notice.com/secure/session,1
http://linkedin.com/help,0
http://secure-support@evil-bankofamerica.ml/login,2
https://amazon-alert-portal.com/support/account,1
http://netflix-update-notice.com/alert/check,1
https://bankofamerica-billing-service.com/secure/user,1
http://bankofamerica-signin-portal.com/signin/check,1
https://harvard.edu/products,0
https://mozilla.org/products,0
https://chase-verify-center.com/support/account,1
http://icloud.verify-user.su/verify/now,2
http://chase-confirm-service.com/verify/user,1
https://cloudflare.com/about,0
https://dropbox.com/help,0
http://secure-billing@evil-apple.work/login,2
https://mozilla.org/about,0
http://steam-signin-service.com/recover/session,1
http://apple-verify-center.com/alert/account,1
http://paypal-recover-center.com/confirm/account,1
https://mozilla.org/docs,0
http://linkedin.com/contact,0
http://paypal-support-portal.com/confirm/check,1
https://wikipedia.org/contact,0
https://icloud-support-portal.com/billing/account,1
https://python.org/contact,0
https://stackoverflow.com/contact,0
http://ow.ly/netflix-confirm-211,2
http://chase-verify-service.com/confirm/account,1
http://secure-update@evil-apple.live/login,2
http://microsoft-login-service.com/secure/user,1
http://google-confirm-notice.com/confirm/session,1
http://netflix-secure-center.com/signin/session,1
https://icloud-signin-center.com/verify/session,1
https://slack.com/contact,0
http://148.116.132.105/signin/free,2
http://is.gd/netflix-signin-723,2
http://secure-secure@evil-steam.tk/login,2
https://microsoft.com/products,0
https://google-verify-center.com/signin/account,1
http://apple.com/products,0
http://amazon-login-center.com/recover/account,1
https://microsoft.com,0
https://amazon-billing-service.com/recover/check,1
https://nytimes.com/docs,0
http://google.security-check.click/login/update,2
http://slack.com/about,0
http://paypal.verify-user.cn/confirm/now,2
http://paypal-verify-portal.com/login/account,1
https://chase-support-notice.com/recover/user,1
https://amazon-secure-service.com/confirm/account,1
http://cloudflare.com/products,0
http://130.114.193.104/confirm/free,2
https://slack.com/about,0
http://27.206.211.10/alert/free,2
http://bankofamerica-support-notice.com/verify/check,1
http://notion.so/about,0
http://apple.verify-user.ru/billing/now,2
https://amazon.com/products,0
https://amazon-verify-center.com/secure/check,1
https://apple-signin-portal.com/signin/check,1
https://stanford.edu/docs,0
https://apple-login-service.com/login/session,1
http://google-verify-center.com/login/account,1
http://secure-verify@evil-google.ru/login,2
http://223.195.152.106/signin/free,2
https://apple.com/help,0
http://notion.so/contact,0
http://paypal-billing-portal.com/verify/account,1
http://214.252.76.244/verify/free,2
http://steam-confirm-service.com/login/session,1
http://netflix.com,0
https://apple-confirm-center.com/billing/session,1
http://steam-alert-portal.com/login/user,1
http://icloud.security-check.site/verify/update,2
https://icloud-billing-service.com/verify/user,1
http://bit.ly/microsoft-confirm-989,2
http://ow.ly/steam-recover-738,2
https://amazon-secure-center.com/login/session,1
http://microsoft.security-check.ml/support/update,2
https://google.com/help,0
https://linkedin.com,0
http://google.verify-user.cn/verify/now,2
http://amazon.security-check.gq/login/update,2
http://45.98.102.215/support/free,2
http://nytimes.com/products,0
https://bankofamerica-login-portal.com/support/session,1
http://117.25.184.181/update/free,2
http://icloud.security-check.gq/alert/update,2
https://khanacademy.org/help,0
http://bankofamerica.verify-user.cn/signin/now,2
https://slack.com/contact,0
http://steam-confirm-service.com/recover/check,1
https://openai.com/about,0
https://apple.com/docs,0
http://191.243.137.230/update/free,2
http://steam-support-portal.com/billing/session,1
http://secure-billing@evil-microsoft.live/login,2
https://steam-secure-portal.com/verify/check,1
https://bbc.com/products,0
http://netflix.verify-user.su/login/now,2
http://230.84.252.36/verify/free,2
http://is.gd/bankofamerica-confirm-685,2
http://slack.com/about,0
http://mozilla.org/about,0
http://icloud-signin-notice.com/update/session,1
http://icloud.security-check.ml/recover/update,2
http://netflix-billing-portal.com/alert/session,1
http://mozilla.org/help,0
http://google.verify-user.cn/confirm/now,2
http://secure-secure@evil-icloud.work/login,2
http://icloud-signin-center.com/recover/session,1
https://openai.com/about,0
http://secure-update@evil-microsoft.tk/login,2
http://netflix-support-center.com/verify/account,1
https://microsoft.com/contact,0
http://bankofamerica-secure-service.com/support/account,1
https://apple.com/docs,0
https://netflix-verify-center.com/billing/check,1
https://nytimes.com/products,0
http://google.security-check.site/support/update,2
http://tinyurl.com/bankofamerica-alert-215,2
https://chase-verify-center.com/login/user,1
https://paypal-support-notice.com/billing/account,1
https://khanacademy.org/docs,0
http://mozilla.org,0
http://amazon-verify-portal.com/billing/check,1
https://stackoverflow.com/help,0
http://icloud.verify-user.su/recover/now,2
https://khanacademy.org/products,0
http://google.security-check.xyz/alert/update,2
https://khanacademy.org/products,0
http://is.gd/google-billing-556,2
http://bankofamerica-secure-service.com/secure/check,1
https://cloudflare.com/help,0
https://icloud-update-notice.com/signin/user,1
http://ow.ly/paypal-alert-401,2
http://secure-confirm@evil-apple.site/login,2
http://chase.verify-user.ru/confirm/now,2
https://wikipedia.org/help,0
http://paypal-update-service.com/signin/session,1
http://chase-signin-notice.com/confirm/check,1
https://chase-billing-center.com/signin/user,1
https://amazon-billing-center.com/billing/session,1
http://netflix-verify-service.com/login/user,1
http://steam-signin-notice.com/secure/session,1
https://github.com/about,0
https://slack.com/products,0
http://steam-billing-center.com/verify/account,1
http://t.co/bankofamerica-login-669,2
http://canva.com/help,0
http://canva.com/products,0
